"asin","title","imgUrl","stars","reviews","price","category_id"
"B0C6TRNRSJ","Orange Flood Light Bulbs Outdoor 2 Pack, Par38 LED Orange Light Bulbs Not-dimmable15W(100W Equivalent) E26 Orange Light Bulb Halloween Christmas Decorations Light Bulbs for Porch Home Holiday Lighting","https://m.media-amazon.com/images/I/8186G+h4J8L._AC_UL320_.jpg","4.7","192","22.99","206"
"B091D5FMXR","Philips Hue White Ambiance Dimmable Smart Filament ST19, Warm-White to Cool-White LED Vintage Edison Bulb, Bluetooth & Hub Compatible (Hue Hub Optional), Voice Activated with Alexa","https://m.media-amazon.com/images/I/71iNTi1Z9rL._AC_UL320_.jpg","4.7","4077","37.39","206"
"B0037ALG58","Ge Soft White Light Bulbs 25 W 210 Lumens A19 Med Base 4-1/4 In. Pack / 2","https://m.media-amazon.com/images/I/61XDjg3AkOL._AC_UL320_.jpg","4.5","203","8.07","206"
"B086VL9F8G","KGC C7 Accessory Cord with 4 C7 Led Light Bulb Candelabra-Base E12 Socket,UL Listed White Cord with On/Off Switch Plugs for Holiday Decorations, Christmas Village House, Pumpkin Lights 4 Pack","https://m.media-amazon.com/images/I/61ivPFnyvHL._AC_UL320_.jpg","4.7","428","15.99","206"
"B00H3R3QGI","BULB SFTWHT 25A/W PK2 GE","https://m.media-amazon.com/images/I/31o+4e+g3gL._AC_UL320_.jpg","4.4","453","8.99","206"
"B08B7GV7WX","2 Pack BlueX LED Candle Orange Light Bulb - 4W (40Watt Equivalent) - E12 Base Orange LED Orange Bulb, Party Decoration, Porch, Home Lighting, Holiday Lighting, Chandelier Light Bulbs, Candelabra Bulbs","https://m.media-amazon.com/images/I/61cyozr9tOL._AC_UL320_.jpg","4.4","2185","9.99","206"
"B08VBYDKHQ","SYLVANIA Bluetooth Mesh LED Smart Light Bulb, One Touch Set Up, A19 60W Equivalent, E26, RGBW Full Color & Adjustable White, Works with Alexa Only - 2 Count (Pack of 1) (75760)","https://m.media-amazon.com/images/I/71lPEiRUbnL._AC_UL320_.jpg","3.9","3147","9.99","206"
"B00JZ8MEI4","CEC Industries 15T6-145 Miniature Bulbs, 145V, 15W, T6 Shape, E12 Candelabra Standard Base (10-Pack)","https://m.media-amazon.com/images/I/414J4CDhjvL._AC_UL320_.jpg","4.7","144","11.89","206"
"B01BLXSVFA","Kobra LED Color Changing Light Bulb with Remote Control - 16 Different Color Choices Smooth, Fade, Flash or Strobe Mode - Smart Remote Lightbulb -RGB & Multi Colored","https://m.media-amazon.com/images/I/71LCjjV+WNL._AC_UL320_.jpg","4.1","8858","8.99","206"
"B01AB38FV6","Bioluz LED 4W Filament Candelabra Bulb, E12 Base High Efficiency LED Candle Bulbs, UL Listed, Pack of 6","https://m.media-amazon.com/images/I/71zfX8+4wGL._AC_UL320_.jpg","4.4","2045","14.79","206"
"B00FBD709U","Feit Electric 06565 - FML65/65K Triple Tube 4 Pin Base Compact Fluorescent Light Bulb","https://m.media-amazon.com/images/I/51Hdq09oUvL._AC_UL320_.jpg","4.5","604","18.87","206"
"B0C3HG7NQZ","DORESshop Halogen Light Bulbs, GU10 Bulb, 50 Watt Dimmable Wax Warmer Bulbs, Replacement Bulb for Candle Warmer, Candle Warmer Light Bulbs, Track Light Bulbs, Recessed Light Bulbs, 3 Pack","https://m.media-amazon.com/images/I/81DlucFi62L._AC_UL320_.jpg","4.4","479","6.99","206"
"B08KXTGT7Q","G40 Low Watt LED Light Bulbs 1.5W Soft Warm White 2700K G14 LED Energy Saving Bulb 15 Watt Equivalent Lights Bulb Standard Base E26, night light for Bathroom, Bedroom, 150 Lumen, 90+ Ra 120V Pack of 6","https://m.media-amazon.com/images/I/71Ll5ypYCKL._AC_UL320_.jpg","4.6","824","17.99","206"
"B01AGWYNKY","GE Lighting 67773 Reveal 53-Watt, 790-Lumen A19 Light Bulb with Medium Base, 8-Pack","https://m.media-amazon.com/images/I/61rVer7Zr6L._AC_UL320_.jpg","4.3","261","15.99","206"
"B08WRQXC5P","STAUBER Best Bulb Changer Package (Gripper, Without Pole)","https://m.media-amazon.com/images/I/413dkhgADrL._AC_UL320_.jpg","4.3","1046","16.83","206"
"B01KIVNV6A","Bioluz LED 6 Pack 40 Watt Candelabra Bulbs 4.5W Dimmable Candelabra LED Bulbs C37 E12 Base 325 lumens,120° Beam Angle 3000K Soft White LED Candle Bulbs UL Listed Pack of 6","https://m.media-amazon.com/images/I/71MUzMZXxIL._AC_UL320_.jpg","4.6","892","19.99","206"
"B01MDK8OA5","Ecosmart Bright White LED BR30 Dimmable Flood Bulb, 65W Replacement, 9 Watt, 655 Lumens - 3000K - Indoor/Outdoor Rated (6-Pack)","https://m.media-amazon.com/images/I/51CszGvLwaL._AC_UL320_.jpg","4.4","476","25.49","206"
"B07P1J8N3F","Simba Lighting Appliance Light Bulb A15 25W (6 Pack) Incandescent Mini-Standard Shape with E26 Standard Medium Screw Base for Refrigerators, Ovens, 110V 120V 130V, Dimmable, 2700K Warm White","https://m.media-amazon.com/images/I/710qRbMDLCL._AC_UL320_.jpg","4.5","809","9.95","206"
"B09P66L4PP","Marxlait 8 Pack Daylight Light Bulbs, 60 watt Equivalent, E26 Medium Base, G25 LED Globe Light Bulbs for Bathroom Vanity, 5000K Bright White Round Light Bulb Over Mirror, 120V, Non-dimmable","https://m.media-amazon.com/images/I/51rwGjZOM9L._AC_UL320_.jpg","4.7","684","22.98","206"
"B0C153G16Z","PHILIPS LED Flicker-Free GU10 Bulb, 250 Lumen, Bright White Light (3000K), 3W=35W, Title 20 Certified, 3-Pack","https://m.media-amazon.com/images/I/71XF5Rt0sjL._AC_UL320_.jpg","4.3","6","11.29","206"
"B0839HV13X","TREATLIFE Smart Light Bulbs 2 Pack, Music Sync Color Changing Light Bulbs, Works with Alexa, Google Assistant, A19 E26 9W 800 Lumen LED Dimmable Smart Bulb, for Party Decoration, Smart Home Lighting","https://m.media-amazon.com/images/I/61fHGQYGLgL._AC_UL320_.jpg","4.5","3029","16.99","206"
"B073CGQQK4","ABZXT Solar Powered Lamp Portable Led Bulb Lights Solar Energy Panel Led Lighting for Camp Tent Night Fishing Emergency Lights Flash 350LM(Pack of 2)","https://m.media-amazon.com/images/I/61MUWaT9bGL._AC_UL320_.jpg","4.3","1900","19.8","206"
