"asin","title","imgUrl","stars","reviews","price","category_id"
"B07ZPHDCFD","Viturio 24 Soft Foam Targets Set for Nerf N Strike, Gun, Pistol, and 40 Soft Bullet Dart Cans (64 Pieces Total) Shooting Practice, Toy Blasters, Boys and Girls","https://m.media-amazon.com/images/I/71nEkFz0XcL._AC_UL320_.jpg","4.3","180","15.98","228"
"B07TPMPQ49","Water Balloon Toys to Relieve Summer Hot, Water Ball Launcher/Reusable Quick Sealing Splash Balls (Launcher)","https://m.media-amazon.com/images/I/61YOKfzzOnL._AC_UL320_.jpg","3.8","206","12.99","228"
"B0B221XLQM","Sockenear Gel Ball Blaster: Automatic G36 Blaster Toy with 50000 Water Beads - Gel Ball Blaster for Boys & Girls Age 14+","https://m.media-amazon.com/images/I/71wo+nsV-YL._AC_UL320_.jpg","4.0","90","39.99","228"
"B082PNSKFZ","4 Pack Kids Glasses,Protective Eyewear,Eye Protection for Foam Blaster","https://m.media-amazon.com/images/I/61riF5MfByL._AC_UL320_.jpg","4.5","95","15.99","228"
"B00154Z3VG","Rhode Island Novelty Over The Door Basketball Set","https://m.media-amazon.com/images/I/61t6TLMKMHL._AC_UL320_.jpg","3.8","404","6.32","228"
"B09Z2RVWQN","Beach Sand Toy Bucket for Kids Adults, Sandbox Beach Pail Sand Buket, Foldable Pail Bucket with Mesh Bag, Collapsible Buckets Multi Use for Garden Beach, Camping Gear, Beach Party, Fishing","https://m.media-amazon.com/images/I/61u64Aw6qRL._AC_UL320_.jpg","4.5","93","15.98","228"
"B0BXWZL6K3","7 Inch PVC Mini Basketball for Indoor Basketball Hoops, Soft 7"" Rubber Small Replacement Basketball for Over Door Basketball Hoop Sets, Little Basketballs for Kids (4 PCS with Air Pump)","https://m.media-amazon.com/images/I/717UVAigSvL._AC_UL320_.jpg","3.8","11","9.08","228"
"B087QSGJ49","TP Toys, Bubble Bouncer Mini Trampoline | Small Trampoline, Just Add Bubbles for Extra Outdoor Fun | Built in Handle Folds for Easy Storage | Great Indoor or Outdoor Activity for Toddlers Ages 1-2","https://m.media-amazon.com/images/I/61QVHyzDVaL._AC_UL320_.jpg","3.5","55","79.99","228"
"B09BDGSH8V","Cheese Scented Bubbles for Dogs! 8 oz Bottle of 100% Non Toxic Dog Bubbles. Tear Free!","https://m.media-amazon.com/images/I/71HqgVQbHwL._AC_UL320_.jpg","4.3","34","12.95","228"
"B0C23XPM3K","DOADW Summer Toys Underwater Pool Games Dive Sticks Duck 3-Pack","https://m.media-amazon.com/images/I/81q2fhkKveL._AC_UL320_.jpg","4.7","148","14.99","228"
