"asin","title","imgUrl","stars","reviews","price","category_id"
"B017BEE59E","Boxiecat Extra Strength Premium Clumping Cat Litter - Clay Formula Scent Free Multicat Ultra Clean Box, Probiotic Powered Odor Control, Hard Litter, 99.9% Dust","https://m.media-amazon.com/images/I/61Xr9j9CFAL._AC_UL320_.jpg","4.1","2145","19.99","179"
"B0081IOPY0","OurPets Play-N-Squeak Real Birds Interactive Cat Toys with Catnip (Cat Toys for Indoor Cats, Catnip Toys, Catnip Toys for Cats with Bird Chirping Electronic Sound and Feather)","https://m.media-amazon.com/images/I/81C-wCySCpL._AC_UL320_.jpg","4.5","8047","6.44","179"
"B093273FQY","Litter-Robot Waste Drawer Liners by Whisker, 50 Pack - Litter Box Liner Bags, Custom Fit for Litter-Robot, 9-11 Gallons of Capacity","https://m.media-amazon.com/images/I/51Xekq0DxlL._AC_UL320_.jpg","4.7","1716","35.0","179"
"B09DGD584C","Tomxcute Cat Water Fountain Filters for 108oz/3.2L and 135oz/4.0L Adjustable Water Flow Pet Water Fountain，Ultra-Quiet Cat Water Fountain Dog Water Dispenser 8 Packs Filters & 8 Sponges Foam Filters","https://m.media-amazon.com/images/I/71CssDMTouL._AC_UL320_.jpg","4.7","1783","16.99","179"
"B0921T6QFC","MECOOL 34” Tall Cat Scratching Post Premium Basics Kitten Scratcher Sisal Scratch Posts Trees with Hanging Ball for Indoor Cats (34 inches for Adult Cats, Beige)","https://m.media-amazon.com/images/I/61NyTXaUWOS._AC_UL320_.jpg","4.6","8193","28.97","179"
"B0BWR1GP4G","Pecait Spray Cat Brush for Shedding, Remove Static Flying Hair Pet Grooming Brush Self Cleaning Dog Brush Suitable for Long and Short Hair Dogs and Cats To Remove Tangled and Loose Hair (White)","https://m.media-amazon.com/images/I/71EEeek+ImL._AC_UL320_.jpg","4.4","128","19.99","179"
"B0BGVF6PGW","Purina Pro Plan Veterinary Supplements Calming Care Cat Supplements - 30 ct. Box","https://m.media-amazon.com/images/I/716xoPpxLiL._AC_UL320_.jpg","4.3","4126","28.97","179"
"B074L82WFD","Omega Paw Elite Self Cleaning Litter Box Large EL-RA20-1","https://m.media-amazon.com/images/I/81oEc-l8DkL._AC_UL320_.jpg","3.8","41695","60.58","179"
"B09MJ131L5","GAPZER Pet Carrier for Large Cats, Soft-Sided Cat Carrier for Medium Big Cats and Puppy up to 20lbs, Washable Dog Carrier Privacy Protection for Home Outdoor Travel","https://m.media-amazon.com/images/I/81XUjPV9YqL._AC_UL320_.jpg","4.6","2619","27.99","179"
"B0CCSDTL4C","WAKHJAKT Pet Brush, Dog & Cat Hair Cleaner Brush, Cat Massage Brushes, Cat Grooming Brush, Pet Brush Set for small, medium and large Cat & Dog Hair grooming and nail cleaning(purple)","https://m.media-amazon.com/images/I/71GS-bB9PJL._AC_UL320_.jpg","4.6","21","12.99","179"
