"asin","title","imgUrl","stars","reviews","price","category_id"
"B0CBVCCXLP","275XL 276XL Ink Cartridge for Canon Ink 275 and 276 Printer Ink PG-275 CL-276 XL Combo Pack to Canon PIXMA TS3522 TR4720 TS3520 TS3500 TR4700 TS3500 Series Printers","https://m.media-amazon.com/images/I/71EdqNYwSAL._AC_UL320_.jpg","5.0","7","37.99","72"
"B00BR3WZUW","Brother Printer TN225M High Yield Magenta Toner Cartridge","https://m.media-amazon.com/images/I/71V-ioJ0uiL._AC_UL320_.jpg","4.8","329","80.98","72"
"B000XQ6T74","Franklin Electronic Publishers SA-309 Spelling Ace Thesaurus with Merriam-Webster Puzzle Solver","https://m.media-amazon.com/images/I/71Ic3MqiCLL._AC_UL320_.jpg","4.2","454","39.99","72"
"B08PP8W6V1","E-Z Ink (TM Compatible Toner Cartridge Replacement for HP 64A CC364A 64X CC364X Compatible with Laserjet P4014N P4014DN P4015N P4015X P4015DN P4515N P4515X P4014 P4015 P4515 Printer (Black, 1 Pack)","https://m.media-amazon.com/images/I/81xh-kYxTSL._AC_UL320_.jpg","4.2","70","38.99","72"
"B009LNE4HM","Brainstorm ID Letter Size Lamination Carriers - 5 Pack (Large)","https://m.media-amazon.com/images/I/41go0dY5llS._AC_UL320_.jpg","4.5","734","17.99","72"
"B086STX8B7","E-Z Ink (TM Remanufactured Ink Cartridge Replacement for Epson 802XL 802 T802XL T802 to use with Workforce Pro WF-4740 WF-4730 WF-4720 WF-4734 EC-4020 EC-4030 (2 Black, 1 Cyan, 1 Magenta, 1 Yellow)","https://m.media-amazon.com/images/I/71E9zSPLBcL._AC_UL320_.jpg","4.3","393","48.79","72"
"B077RV47SM","E-Z Ink (TM) Compatible Toner Cartridge Replacement For Dell 1250 810WH C5GC3 XMX5D WM2JC to use with 1250c C1760nw C1765nfw 1350cnw 1355cn 1355cnw printer (1 Black, 1 Cyan, 1 Magenta, 1 Yellow)4 Pack","https://m.media-amazon.com/images/I/71Y+tle+1ZL._AC_UL320_.jpg","4.6","600","25.49","72"
"B07GCCKWJW","LxTek Compatible Toner Cartridge Replacement for Dell E310dw P7RMX PVTHG 593-BBKD to use with E310dw, E515dw, E514dw, E515dn Laser Printers, High Yield (Black, 4-Pack)","https://m.media-amazon.com/images/I/61QjW4kWdyL._AC_UL320_.jpg","4.5","328","38.99","72"
"B087LZYLCR","GPC Image Compatible Toner Cartridge Replacement for HP 204A 204 A CF510A CF511A CF512A CF513A to use with Color Laserjet Pro MFP M180nw M154nw M180n M154a MFP M181fw Printer (4 Pack)","https://m.media-amazon.com/images/I/81GcoFxTHZL._AC_UL320_.jpg","4.4","247","90.68","72"
"B0BX34G326","PG-210 XL/CL-211 XL Ink Cartridges Replacement for Canon 210XL 211XL Ink Cartridges Remanufactured 210/211 XL Work for Canon MP230 250 270 480 MX320 330 IP2700 2702 (1 Black, 1 Color, 2 Pack)","https://m.media-amazon.com/images/I/71Ty9mlxlFL._AC_UL320_.jpg","4.6","702","35.98","72"
