"asin","title","imgUrl","stars","reviews","price","category_id"
"B0764LVJNK","MASTERY MART LED GU10 Spotlight Light Bulbs, 50 Watt Equivalent, 5.5W Dimmable, Full Glass Cover Reflector, 2700K Soft White, 25000 Hours, UL Listed, Energy Star Certified (Pack of 10)","https://m.media-amazon.com/images/I/71Kjxm9fAZL._AC_UL320_.jpg","4.6","3746","32.99","206"
"B08FP942NJ","(4 Pack) G25 Incandescent Incandescent Light Bulb 2700K Soft Light, Decorative Globe Light Bulbs,E26 Medium Base, Perfect for Pendant Bathroom/Vanity Mirror Makeup, Dimmable. (Crystal-Clear, 25-Watt)","https://m.media-amazon.com/images/I/71MIQbONfML._AC_UL320_.jpg","4.6","315","15.49","206"
"B0BQHQCRWD","UNILAMP E26 LED Bulb 60 Watt Equivalent Dimmable, 6W Edison Light Bulb, 2700K Warm White, 600LM, ST64 E26 Edison Dimmable Bulb, Vintage LED Filament Bulbs, 2 Pack","https://m.media-amazon.com/images/I/71kTEwGY+hL._AC_UL320_.jpg","4.4","77","8.99","206"
"B000TQYFRO","GE Reveal Light Bulbs, 40 Watt, HD+ Light, G16.5 Light Bulb, Candelabra Base (2 Pack)","https://m.media-amazon.com/images/I/71f-+qDJe+L._AC_UL320_.jpg","4.5","83","6.0","206"
"B07BYYL8ZB","Sunco 10 Pack Dusk to Dawn Light Bulbs Outdoor Sensor A19 LED Light Bulb, UL & Energy Star Listed 9W (60W Eqv.), 800lm, Auto On/Off Photocell Automatic for Outdoor Lighting, 5000K Daylight","https://m.media-amazon.com/images/I/612Fwuq1kDL._AC_UL320_.jpg","4.7","2223","29.99","206"
"B07H65SVNB","Feit Electric Infinity 3D Fireworks LED Light Bulb, ST19 LED Bulb, ST19/PRISM/LED,1 Count (Pack of 1), Multicolor","https://m.media-amazon.com/images/I/61yZyTEGkOL._AC_UL320_.jpg","4.2","4629","14.87","206"
"B0B1HBS8YH","Singteam 10Pack 8Ft LED Shop Light Fixture, 100W Integrated LED Tube Light,15500LM, 6500K, Clear Cover,6 Rows V Shape 270 Degree T8 LED Lighting for Garage Warehouse Workshop Basement","https://m.media-amazon.com/images/I/71YqQOjHzuL._AC_UL320_.jpg","4.6","323","179.96","206"
"B0847383WJ","helloify B11 Dimmable Vintage LED Edison Candelabra Bulb, 60W Equivalent, High Brightness, Warm White 2700K, Clear Glass, Candles/Chandelier Style, E12 Screw Base, 3 Pack","https://m.media-amazon.com/images/I/61JW0IBGQAL._AC_UL320_.jpg","4.5","1011","7.99","206"
"B01N0EWIB6","Ikea E12 400 Lumen LED Light Bulb 5 Watt - Pack of 2","https://m.media-amazon.com/images/I/71Vk+3xJ83L._AC_UL320_.jpg","4.7","771","17.15","206"
"B007H4I8HY","LED Keeper® - LED Holiday Light Set Repair Tool","https://m.media-amazon.com/images/I/61+Xte8vSrL._AC_UL320_.jpg","4.1","2585","29.99","206"
"B07W7NYGHX","Philips LED Dimmable BR40 Light Bulb, 800 Lumen, Daylight (5000K), 8.8W=65W, E26 Base, Title 20 Certified, 6-Pack","https://m.media-amazon.com/images/I/51U1XjIiqBL._AC_UL320_.jpg","4.5","2617","24.99","206"
"B094N4V1ZH","Emergency Rechargeable Led Light Bulb with Hook,Stay Lights Up When Power Failure, 1200mAh 12W 60W Equivalent LED Light Bulbs for Home, Camping, Hiking, 4 Pack","https://m.media-amazon.com/images/I/61AHuqy2K3L._AC_UL320_.jpg","4.4","619","23.89","206"
